id,name,year,teacher,language,cycle,ects,content,url,faculty,campus,program,programlinks,shift_score,shiftpatterns,climate_score,climate_patterns,SDG1,SDG2,SDG3,SDG4,SDG5,SDG6,SDG7,SDG8,SDG9,SDG10,SDG11,SDG12,SDG13,SDG14,SDG15,SDG16,SDG17
BIOL2032-1,Anthropologie biologique,2020-2021 ,['Pascal\xa0Poncin'],['fr'],"['bachelier', 'bachelier', 'bachelier', 'bachelier', 'bachelier', 'bachelier', 'bachelier', 'bachelier', 'bachelier', 'bachelier', 'bachelier', 'bachelier', 'bachelier']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 3]","Ce cours situe l'homme dans le monde vivant et sur la planète, dans le temps et dans l'espace. Les chapitres principaux traitent de l'origine de l'univers, de la terre et de la vie, de l'évolution des organismes, de l'origine de l'homme et des différents stades de son évolution, de l'unité et de la diversité biologique de l'humanité et enfin de l'écologie (équilibres et dynamique de la biosphère) et de la place de l'homme dans les écosystèmes.",https://www.programmes.uliege.be/cocoon/20202021/cours/BIOL2032-1.html,"[""Faculté de Psychologie, Logopédie et Sciences de l'Education"", ""Faculté de Psychologie, Logopédie et Sciences de l'Education"", 'Faculté de Philosophie et Lettres', 'Faculté de Philosophie et Lettres', 'Faculté de Philosophie et Lettres', 'Faculté de Philosophie et Lettres', 'Faculté de Philosophie et Lettres', 'Faculté de Philosophie et Lettres', 'Faculté de Philosophie et Lettres', 'Faculté de Philosophie et Lettres', 'Faculté de Philosophie et Lettres', 'Faculté de Philosophie et Lettres', 'Faculté de Philosophie et Lettres']","['Liège Sart-Tilman', 'Liège Sart-Tilman', 'Liège Centre-ville', 'Liège Centre-ville', 'Liège Centre-ville', 'Liège Centre-ville', 'Liège Centre-ville', 'Liège Centre-ville', 'Liège Centre-ville', 'Liège Centre-ville', 'Liège Centre-ville', 'Liège Centre-ville', 'Liège Centre-ville']","['Bachelier en langues et lettres anciennes et modernes', 'Bachelier en langues et lettres anciennes, orientation classiques', 'Bachelier en information et communication', 'Bachelier en langues et lettres modernes, orientation germaniques', ""Bachelier en histoire de l'art et archéologie, orientation générale"", 'Bachelier en histoire', 'Bachelier en langues et lettres modernes, orientation générale', ""Bachelier en histoire de l'art et archéologie, orientation musicologie"", 'Bachelier en langues et lettres anciennes, orientation orientales', 'Bachelier en philosophie', 'Bachelier en langues et lettres françaises et romanes, orientation générale', ""Bachelier en sciences psychologiques et de l'éducation, orientation logopédie"", ""Bachelier en sciences psychologiques et de l'éducation, orientation générale""]",,0.7272961090569185,"{""ecosystemes"": 1, ""ecologie equilibres dynamique"": 1, ""ecologie equilibres"": 1, ""ecologie"": 1}",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SSTG0054-1,Applications et étude de cas en écologie,2020-2021 ,['Bruno\xa0Frederich'],['fr'],['master'],[3],"L'objectif de ce cours est de fournir aux étudiants la possibilité de réaliser une étude de cas concrète en Ecologie. Il s'agit (1) d'évaluer l'état de santé d'un site précis en utilisant les notions acquises au cours du cursus en Biologie et (2) d'établir des recommendations pour des décideurs (pouvoirs publics, administrations...).    


Durant ce cours, les étudiants feront appel aux connaissances acquises durant leur Bachelier et leur Master afin de caractériser et d'étudier un écosystème en particulier. Guidés par les responsables du cours, ils auront accès aux différentes techniques des laboratoires et seront introduits auprès de chercheurs qui pourront les aiguiller dans leur tâche. Le site à étudier sera présent dans le domaine universitaire du Sart-Tillman à Liège.


A la fin d'un suivi régulier du système choisi et de sa caractérisation au cours du temps, les étudiants discuteront de leurs données avec des spécialistes présents au sein de nos départements et unités de recherche et ils délivreront des recommendations pour sa gestion.",https://www.programmes.uliege.be/cocoon/20202021/cours/SSTG0054-1.html,['Faculté des Sciences'],['Liège Sart-Tilman'],"['Master en biologie des organismes et écologie, à finalité']",,0.8427904897412926,"{""ecosysteme guides responsables"": 1, ""ecosysteme guides"": 1, ""ecosysteme"": 1, ""ecologie agit evaluer"": 1, ""ecologie agit"": 1, ""ecologie"": 1}",0.0,{},0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ARCH0514-2,"Applications techniques 5 (construction, équipement, structure)",2020-2021 ,"['Francois\xa0Laurent', 'Vincent\xa0Servais', 'Anne\xa0Dengis']",['fr'],['master'],[4],"Pour la partie Techniques spéciales, les étudiants sont invités à réfléchir aux énergies exploitables au niveau du site de leur projet d'architecture, au système de chauffage et de ventilation du bâtiment choisi à l'intérieur de leur projet ainsi qu'à la climatisation pour les locaux spécifiques.


  Des documents attestent de la recherche en groupe, et synthétisent : le réseau d'apport énergétique à l'échelle du site, l'estimation des besoins de chauffage, des débits d'air hygiénique, des charges thermiques et des besoins de refroidissement, le tableau de calculs de pré dimensionnement des sections de gaines de ventilation et réseau aéraulique, choix des terminaux en chaud et froid ou mixtes, schéma de la stratégie de chauffage, de ventilation et de free cooling en fonction du programme de l'enveloppe et de la production énergétique.


  Pour la partie Structure et Construction les questions sont identifiées par thèmes : structure de grandes portées des bâtiments (systèmes constructifs, matériaux et épaisseurs selon les portées, trémies ...), porte-à-faux (principe, fonctionnement selon les matériaux, coupure thermique et enveloppe...), gaines techniques, faux-plafonds/faux-planchers, façades et parkings extérieurs (rampes, contraintes dimensionnelles, contraintes structurelles...)

Structure
Le cours d'Applications techniques de Master 2 est constitué :


  -    d'une partie relative aux Techniques Spéciales (TS) encadrée par les enseignants Henriette MICHAUX et Adolf SKOK ;


  -    d'une partie dédiée à la Construction &amp;amp; à la Structure (C&amp;amp;S) encadrée par les enseignants Anne DENGIS, Philippe GREISCH &amp;amp; Vincent SERVAIS, François LAURENT.


Construction
Le cours d'Applications techniques de Master 2 est constitué :


  -    d'une partie relative aux Techniques Spéciales (TS) encadrée par les enseignants Henriette MICHAUX et Adolf SKOK ;


  -    d'une partie dédiée à la Construction &amp;amp; à la Structure (C&amp;amp;S) encadrée par les enseignants Anne DENGIS, Philippe GREISCH &amp;amp; Vincent SERVAIS, François LAURENT.


Equipements
Pour la partie Techniques spéciales, les étudiants sont invités à réfléchir au système de chauffage et de ventilation du bâtiment choisi à l'intérieur de leur projet.


  La climatisation est limitée au free cooling pour les logements et bureaux. Seules les fonctions particulières (auditoires, salles de spectacles, ...) font l'objet d'une étude de climatisation tout air. Des documents attestent de la recherche en groupe : estimation des débits d'air hygiénique, des charges thermiques et des besoins de refroidissement, tableau de calculs de pré dimensionnement des sections de gaines de ventilation, schéma de la stratégie de chauffage, de ventilation et de free cooling",https://www.programmes.uliege.be/cocoon/20202021/cours/ARCH0514-2.html,"[""Faculté d'Architecture""]",['Liège Centre-ville'],"['Master en architecture, à finalité']",,0.5558875797086523,"{""climatisation locaux specifiques"": 1, ""climatisation locaux"": 1, ""climatisation limitee free"": 1, ""climatisation limitee"": 1, ""climatisation air documents"": 1, ""climatisation air"": 1, ""climatisation"": 1}",0.0,{},0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
CHIM0715-1,Applied genoproteomics and immunology,2020-2021 ,"['Benjamin\xa0G.\xa0Dewals', 'Patrick\xa0Fickers', 'Laurent\xa0Gillet', 'Laurence\xa0Lins', 'Sébastien\xa0Massart', 'Alain\xa0Vanderplasschen', 'Hervé\xa0Vanderschuren', 'Luc\xa0Willems']",['en'],"['master', 'master']","[6, 6]","Ce cours est axé sur les approches moléculaires actuellement développées par un bioingénieur dans l'étude et la caractérisation cellulaire des procaryotes et des eucaryotes en vue de leur exploitation et valorisation. Ces approches comprennent des aspects génétiques et génomiques, bioinformatiques et protéomiques, ainsi qu'une composante immunologie.


Les notions théoriques seront divisées selon 3 axes majeurs.



1.Méthodes générales de biologie moléculaire



-Développement des outils de la génétique moléculaire, génomique et post-génomique ;


-Notions de recherche biologique en ""omic""/""ome"";


-Aspects de génétique réverse, transfert de gènes et gènes rapporteurs, double hybride, expression hétérologue ;


-Aspects cultures cellulaires et techniques immunochimiques ;


-Bases de l'analyse bioinformatique des données de séquençage d'ADN/ARN, y compris séquençage NGS ;


-Notions de base de l'analyse bioinformatique des protéines.



2. Organismes modèles : leurs spécificités et utilités



Parmi ces organismes modèles, une priorité sera accordée aux microorganismes, mettant ainsi l'accent sur les aspects bioindustriels du module. Dans l'ordre d'importance :


-La levure Saccharomyces cerevisiae en tant que modèle eucaryote unicellulaire: approches de génétique classique et réverse, génomique et biochimie ; un lien sera réalisé avec certaines parties du premier axe d'enseignement (tranfert de gènes, génétique inverse, double-hybride..., traitement des données bioinformatiques) ;


-Un modèle procaryote, tel Bacillus sp, et les levures non conventionnelles seront abordés. Les bactériophages seront également abordés en relation avec l'utilisation industrielle des bactéries ;


-La métagénomique d'organismes procaryotes et eucaryotes de type fongique sera également abordée dans des écosystèmes d'intérêt agronomique, environnementaux et gastro-intestinal ;


-Un intérêt sera également porté aux végétaux. Dans le système plante, les particularités de celles-ci seront évoquées avec le modèle Arabidopsis thaliana et manioc;


-D'autres modèles d'intérêt biologique seront éventuellement traités sous forme de séminaires de la part d'orateurs invités : algues monocellulaires, nématodes, poisson zèbre, souris, vache, etc...



3. Immunologie depuis la souris jusqu'à l'homme



Les principes fondamentaux de fonctionnement du système immunitaire seront abordés : immunité innée, immunité spécifique, anticorps, cytokines et autres composantes humorales, interactions observées entre tous ces éléments et mécanismes d'activation du système.


L'accent sera mis sur les applications de cette science dans les domaines d'activité du bioingénieur :


-Le diagnostic immunochimique


-La vaccinologie


-L'immunobiologie, e.a. la relation hôte-immunité-microbiote intestinal


-L'immunologie végétale.",https://www.programmes.uliege.be/cocoon/20202021/cours/CHIM0715-1.html,"['Gembloux Agro-Bio Tech', 'Gembloux Agro-Bio Tech']","['Gembloux', 'Gembloux']","['Master : bioingénieur en sciences agronomiques, à finalité', 'Master : bioingénieur en chimie et bioindustries, à finalité']",,0.23032980953833354,"{""ecosystemes interet agronomique"": 1, ""ecosystemes interet"": 1, ""ecosystemes"": 1}",0.0,{},0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
OCEA0091-1,Approche méthodologique de la pratique en océanographie,2020-2021 ,"['Aida\xa0Alvera\xa0Azcarate', 'Sylvie\xa0Gobert']",['fr'],['master'],[4],"Les travaux pratiques d'une série de matières données pendant l'année (i.e. écologie marine, océanographie physique, traitement des données, océanographie biologique, océanographie chimique, pélagique..) sont réalisés pendant le stage de terrain qui a lieu à STARESO en Corse.


 Le programme du stage est basé sur l'étude d'un phénomène particulier (i.e. variation de la structure verticale de la colonne d'eau). Ce phénomène sera abordé par le biais des différentes disciplines de l'océanographie (physique, chimie, biologie, ...) en 4 étapes:


 

1. Prélèvements des données: prélèvements en plongée et/ou à bord d'un bateau, recherche de données dans des banques de données, 
2. Traitements et dosages des échantillons: dosages des chlorophylles, nutriments, de l'alcalinité, du pH, de la salinité, détermination du plancton, des algues, de la faune...en laboratoire, 
3. Traitement des données et mise en commun des résultats: l'ensemble des résultats issus des dosages fait l'objet d'un traitement mathématique et statistique ainsi que d'une introduction dans la base de données  (BD) RACE (données et métadonnées). Ces résultats sont ensuite mis en forme (tableaux, graphiques...). Les données obtenues sont corrélées avec d'autres données (i.e. données météorologiques du mât météo de Calvi archivées dans la BD RACE). 
4. Présentation des résultats, discussion et conclusion sur le phénomène étudié. 
 Durant ces 4 étapes, les étudiants sont guidés dans leurs démarches grâce à des discussions journalières.",https://www.programmes.uliege.be/cocoon/20202021/cours/OCEA0091-1.html,['Faculté des Sciences'],['Liège Sart-Tilman'],"['Master en océanographie, à finalité']",,0.29735718342006023,"{""ecologie marine oceanographie"": 1, ""ecologie marine"": 1, ""ecologie"": 1}",0.0,{},0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
IMMU0120-6,Approche multidisciplinaire du système hématologique,2020-2021 ,"['Philippe\xa0Kolh', 'Pascale\xa0Quatresooz']",['fr'],['bachelier'],[3],"Au cours de ce module, l'étudiant sera confronté à des problèmes impliquant les cellules sanguines (hématies, globules blancs, plaquettes) et les cascades enzymatiques de la coagulation et de la fibrinolyse. Les disciplines rencontrées dans le cadre de ce module sont principalement la biochimie et la physiologie, ainsi que l'histologie. Il s'agit d'un apprentissage des concepts physiopathologiques de base. Le but n'est pas d'aborder ici les détails du diagnostic, de la nomenclature et du traitement. La physiologie et la biochimie dans ce module s'intéressent aux étapes du processus de la coagulation et à sa régulation, ainsi qu'aux interactions entre coagulation et inflammation. Certains aspects concernant la physiopathologie de la coagulation sont également envisagés. Enfin, les étapes de l'élaboration de l'hème et de la synthèse de l'hémoglobine et les grands troubles qui lui sont associés sont également décrits. Les aspects morphologiques et fonctionnels des étapes de différenciation des éléments sanguins sont décrits dans le cours d'histologie. Les éléments cellulaires intervenant dans l'inflammation (système lymphoïde et phagocytaire) y seront également étudiés.


Histologie fonctionnelle des organes lymphoides primaires et secondaires.


De manière plus détaillée, le cours de biochimie et physiologie du module hématologique se base sur la table des matières suivante:



Introduction 




Erythrocytes



  -Généralités


  -Développement des érythrocytes: érythropoïèse


  -Vitamine B12


  -Le métabolisme particulier des érythrocytes


  -Le glutathion


  -Dégradation des érythrocytes



Hémoglobine



  -Généralités


  -Structure moléculaire


  -Biosynthèse


  -Métabolisme du fer


  -Transport de l'oxygène


  -Transport du CO2


  -L'hémoglobine comme système tampon


  -Hémoglobines inactives et hémoglobines anormales


  -Dégradation de l'hémoglobine



Les groupes sanguins




Plaquettes (Thrombocytes)




Hémostase: aspects biochimiques



  - Introduction


  - Les partenaires de l'hémostase primaire


  - Les différentes étapes de l'hémostase primaire


  - Les partenaires de l'hémostase secondaire


  - Les différentes étapes de l'hémostase secondaire


  - La fibrinolyse


  - Le rôle central de la thrombine",https://www.programmes.uliege.be/cocoon/20202021/cours/IMMU0120-6.html,['Faculté de Médecine'],['Liège Sart-Tilman'],['Bachelier en médecine'],,0.003386387463727649,"{""co2 -l' hemoglobine"": 1, ""co2 -l'"": 1, ""co2"": 1}",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ENVT3044-1,Approches scientifiques de l'environnement,2020-2021 ,"['Philippe\xa0Andre', 'Gauthier\xa0Eppe', 'Anne-Claude\xa0Romain']",['fr'],['master'],[4],"Le cours a pour objectif de fournir aux étudiants les bases scientifiques leur permettant d'appréhender les questions environnementales avec un bagage adéquat. Le cours couvre les disciplines suivantes : chimie, physique et thermodynamique A l'issue de cette démarche, les éléments disciplinaires suivants devront avoir été couverts :


Chimie (AC Romain, G. Eppe) :introduction à la chimie de l'environnement par l'intermédiaire d'applications environnementales : déchets (compostage et biométhanisation) ; pollution de l'air (trafic, combustion, carburants, moteurs)


Physique (Ph André): Rappel des notions mathématiques essentielles (fonction,dérivée, intégrale,  gradient, équations algébriques différentielles etc). Rappel des notions de base de physique (force, pression, puissance et énergie) en relation avec des problématiques environnementales. Grands principes de conservation (masse, quantité de mouvement, énergie, équation de continuité). Electricité et magnétisme. Ondes et optique. Energie nucléaire


Thermodynamique (Ph. André): Notion de système, variables et fonctions d'état, variables intensives et extensives, principes de la thermodynamique, énergie, exergie, enthalpie, entropie, lien avec le développement durable, applications diverses",https://www.programmes.uliege.be/cocoon/20202021/cours/ENVT3044-1.html,['Faculté des Sciences'],['Arlon'],"[""Master en sciences et gestion de l'environnement, à finalité""]",,0.007034456665118,"{""developpement durable applications"": 1, ""developpement durable"": 1}",0.0,{},0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0
ZOOL0218-4,Aquariologie,2020-2021 ,['Christian\xa0Michel'],['fr'],"['master', 'master']","[3, 3]","Un aquarium est un milieu fermé assimilable à un écosystème artificiel .Sa préparation et sa maintenance sont abordées, notamment :
* Matériaux* Gestion de la lumière* Physico-Chimie de l'eau* Filtration* Alimentation* Transport d'animaux vivants* etc",https://www.programmes.uliege.be/cocoon/20202021/cours/ZOOL0218-4.html,"['Faculté des Sciences', 'Faculté des Sciences']","['Liège Sart-Tilman', 'Liège Sart-Tilman']","['Master en biologie des organismes et écologie, à finalité', 'Master en océanographie, à finalité']",,0.7281501686482311,"{""ecosysteme artificiel .sa"": 1, ""ecosysteme artificiel"": 1, ""ecosysteme"": 1}",0.0,{},0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
ARCH0596-1,Architecture modulaire,2020-2021 ,['Dimitri\xa0Schmitz'],['fr'],['master'],[5],"L'Architecture modulaire est de plus en plus présente lors de construction de bâtiments. Elle s'applique sur certains composants du bâtiment ou sur le système constructif entier de celui-ci. Son utilisation en tout ou en partie a des implications directes sur le processus de conception et sur les modes de spécification technique de bâtiments.


 


L'Architecture modulaire est souvent associée à la construction préfabriquée. Cependant l'Architecture modulaire est plus générale et regroupe différentes thématiques :


- Architecture préfabriquée


- Architecture industrialisée


- Architecture et automatisation


- Architecture éphémère


- Architecture mobile


- Architecture évolutive


- Architecture et auto-construction


 


Ce cours permettra à l'étudiant de connaître les différentes techniques de conception modulaire dans le secteur de la construction (tous matériaux confondus, en Belgique et à l'étranger). L'étudiant recevra ensuite un enseignement axé sur les répercussions de ces modes de constructions sur la conception, la mise en uvre et l'utilisation des bâtiments.


Enfin, les enjeux contemporains relatifs aux nouveaux modes de production de bâtiments seront discutés.


 


Les matières enseignées seront :


 

Généralités 
Contextes historiques, techniques et sociologiques 
Systèmes constructifs existants (gros-uvre, second uvre et techniques spéciales) 
Assemblages et détails de construction 
Impacts sur le processus de conception et la communication de l'information 
Mises en uvre (fabrication en atelier, stockage, transport, montage in situ et démontage en fin de vie) 
Evaluation des systèmes (coûts, qualités, performances, sécurité, fiabilité, efficacité, flexibilité, durée de vie, ...) et critiques positives et négatives de ces modes constructifs. 
Rapport de la modularité à l'Architecture 
Etudes de cas 
  


Les 4 axes transversaux de réflexion suivants sont rencontrés au sein de ce cours de construction:


- la soutenabilité : toutes les techniques étudiées au cours sont évaluée au regard de leur rapport au développement durable


- l'art : la maitrise des techniques de construction permet au concepteur de bénéficier d'une vraie liberté de création


- le numérique : les évaluations de la performance des systèmes constructif est réalisées à l'aide de différents outils numériques


- la société : les modes de vies dans les bâtiment et l'implication des choix techniques en termes d'économie et de société sont étudiés.",https://www.programmes.uliege.be/cocoon/20202021/cours/ARCH0596-1.html,"[""Faculté d'Architecture""]",['Liège Centre-ville'],"['Master en architecture, à finalité']",,0.0024738486090075604,"{""developpement durable art"": 1, ""developpement durable"": 1}",0.0,{},0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
ARCH0593-1,"Architecture, criminalité et territoire",2020-2021 ,['David\xa0Tieleman'],['fr'],['master'],[5],"Le cours propose d'aborder conjointement deux champs d'investigation distincts : l'aménagement du territoire (et l'architecture) d'une part, et la déviance (ou criminalité au sens large) d'autre part. La criminologie et le territoire se rejoignent en effet sur de nombreux aspects, très diversifiés. Soit parce-que de nombreuses théories criminologiques contiennent une dimension spatiale claire, soit parce-que l'architecture constitue parfois une réponse partielle aux questions criminologiques. Le cours vise à fournir un aperçu général des liens unissant ces disciplines.


Ces matières étant très nombreuses et diversifiées, les étudiants ont la possibilité de donner leur avis sur les thématiques à approfondir. Le cours pourra ainsi être adapté suite aux diverses interactions.


A titre d'information, quelques concepts développés au cours sont esquissés ici : https://sites.google.com/view/davidtieleman/accueil/vid%C3%A9os-dt


Théories générales


- Réaction sociale (Durkheim, Debuyst)


- Norme et déviance (Becker)


- L'école de Chicago (Burgess, Thrasher)


- Prévention et neighborhood (Jacobs, Newman)


- Choix rationnel et activités routinières (Felson, Cohen)


- Théorie de la vitre brisée et sentiment d¿insécurité (Wilson, Kelling)


- Focus sur la question du terrorisme (Dantine)


Architectures 


- l'espace de la justice - cours, tribunaux et organes de justice (Garapon, Branco, Mulkahy)


- l'espace de la peine - la prison (Combessie, Scheer)


- l'espace de la folie - architecture et psychiatrie (Foucault)


- l'espace des inégalités - gated communities vs précarité (Charmes)


- l'espace polémique - centre prostitutionnel, centre d'aide aux toxicomanes, Huizen (Claus), 


- l'espace de la coercition - contrôle policier de l'espace public, centres fermés...



Axes de réflexion transversaux



L'UE approche les 4 axes transversaux de réflexion suivants :



Art / pratiques urbaines, street art, tags et graffitis, art et marginalité, stigmatisation et étiquetage  (Becker), contestation



Soutenabilité / écologie urbaine (école de Chicago), éco-quartiers et ville durable, gentrification, mixité



Société / quartiers sensibles, fracture sociale, violences urbaines, coercition, contrôle social, justice, psychiatrie



Numérique / sociétés contemporaines, ville réseau, théorie de l'acteur réseau, surveillance et contrôle, nouvel espace public numérique, vie privée",https://www.programmes.uliege.be/cocoon/20202021/cours/ARCH0593-1.html,"[""Faculté d'Architecture""]",['Liège Centre-ville'],"['Master en architecture, à finalité']",,0.2319877214872642,"{""ecologie urbaine ecole"": 1, ""ecologie urbaine"": 1, ""ecologie"": 1}",0.0,{},0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0
GEOL0263-1,Astrobiology,2020-2021 ,"['Vincianne\xa0Debaille', 'Véronique\xa0Dehant', 'Emmanuelle\xa0Javaux', 'Yaël\xa0Nazé', 'Annick\xa0Wilmotte']",['en'],"['master', 'master', 'master', 'master', 'master']","[3, 5, 5, 5, 5]","Comment la vie est-elle apparue et a-t-elle évolué sur Terre? Y a-t-il de la vie ailleurs dans l'Univers? Ces questions fondamentales qui interpellent tout un chacun sont adressées par l'Astrobiologie; l'étude de l'origine, de l'évolution, de la distribution et du futur de la vie dans l'Univers. Ce domaine de recherche multidisciplinaire, actuellement en phase très active de développement aux Etats-Unis, en Australie et en Europe est étroitement lié à divers domaines tels que l'astrophysique, la biologie moléculaire, la biochimie, la chimie prébiotique, l'écologie, la microbiologie, la physiologie, les sciences planétaires, la géologie, la paléontologie, les technologies de l'exploration de l'espace, le droit, et la philosophie.",https://www.programmes.uliege.be/cocoon/20202021/cours/GEOL0263-1.html,"['Faculté des Sciences', 'Faculté des Sciences', 'Faculté des Sciences', 'Faculté des Sciences', 'Faculté des Sciences']","['Liège Sart-Tilman', 'Liège Sart-Tilman', 'Liège Sart-Tilman', 'Liège Sart-Tilman', 'Liège Sart-Tilman']","['Master en biologie des organismes et écologie, à finalité', 'Master en sciences géologiques, à finalité', 'Master en sciences spatiales, à finalité', 'Master en sciences géologiques', 'Master de spécialisation en cosmos exploration']",,0.4784885611603595,"{""ecologie microbiologie physiologie"": 1, ""ecologie microbiologie"": 1, ""ecologie"": 1}",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SPAT0054-1,Astrophysique et astrochimie,2020-2021 ,['Michaël\xa0De\xa0Becker'],['fr'],"['master', 'master', 'master', 'master']","[3, 3, 3, 3]","Ce cours est conçu essentiellement en trois parties:


1. La première partie introduit plusieurs concepts fréquemment utilisés en astrophysique, et présente de nombreux environnements astronomiques selon une approche plutôt descriptive. Cette partie pourrait être considérée comme une introduction à l'astrophysique, en vue de comprendre quelques notions de bases. La question de l'origine des éléments chimiques y est également abordée. Cette partie comporte également une description succinte du système solaire.


2. La seconde partie vise à donner un aperçu des études astrochimiques modernes, en insistant sur l'impact de l'environnement astronomique sur les processus responsables de la formation et/ou de la destruction des molécules. Les processus en phase gazeuse et en surface des grains de poussières sont décrits et discutés dans leur contexte astrophysique adéquat. La question des molécules plus complexes, y compris des molécules prébiotiques éventuelles, y est abordée.


3. La troisième partie combine les notions d'astrophysique et d'astrochimie introduites dans les parties précédentes. La fin du cours consiste en la discussion de l'évolution d'un nuage moléculaire jusqu'au stade de système planétaire, en insistant sur l'évolution des conditions physico-chimiques de l'environnement.",https://www.programmes.uliege.be/cocoon/20202021/cours/SPAT0054-1.html,"['Faculté des Sciences', 'Faculté des Sciences', 'Faculté des Sciences', 'Faculté des Sciences']","['Liège Sart-Tilman', 'Liège Sart-Tilman', 'Liège Sart-Tilman', 'Liège Sart-Tilman']","['Master en sciences chimiques, à finalité', 'Master en sciences géologiques, à finalité', 'Master en sciences chimiques', 'Master en sciences géologiques']",,0.3669247942168558,"{""solaire seconde partie"": 1, ""solaire seconde"": 1, ""solaire"": 1}",0.0,{},0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SPAT0033-1,Astrophysics,2020-2021 ,['Pierre\xa0Magain'],['en'],"['master', 'master', 'master']","[5, 5, 5]","Cours d'introduction à l'astrophysique, qui aborde les principaux thèmes en mettant l'accent sur l'évolution des idées, depuis l'antiquité jusqu'aux découvertes les plus récentes, mais aussi sur les grandes énigmes non encore totalement résolues: origines de l'univers, des galaxies, étoiles et systèmes planétaires, matière et énergie sombres, vie dans l'univers...


 Table des matières:


 1. Histoire de l'astronomie


 2. Notre système solaire: planètes, satellites, comètes, météorites...


 3. Observations astronomiques: télescopes, détecteurs, photométrie, imagerie, spectroscopie...


 4. Les étoiles: couleurs, spectres, sources d'énergie, formation, évolution, fin de vie, supernovae...


 5. Exoplanètes, vie dans l'univers, SETI, OVNI...


 6. Les galaxies: spirales, elliptiques, irrégulières, actives, quasars, trous noirs...


 7. Cosmologie: modèles d'univers, matière sombre, énergie sombre, Big Bang, modèles alternatifs...",https://www.programmes.uliege.be/cocoon/20202021/cours/SPAT0033-1.html,"['Faculté des Sciences', 'Faculté des Sciences', 'Faculté des Sciences Appliquées']","['Liège Sart-Tilman', 'Liège Sart-Tilman', 'Liège Sart-Tilman']","['Master : ingénieur civil en aérospatiale, à finalité', 'Master en sciences spatiales, à finalité', 'Master de spécialisation en cosmos exploration']",,0.3960195558961561,"{""solaire planetes satellites"": 1, ""solaire planetes"": 1, ""solaire"": 1}",0.0,{},0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
